11319	-8.99	0.49	2.89
11343	-9.40	0.38	3.17
11367	-9.52	0.34	3.37
11390	-9.23	-0.02	3.27
11416	-10.51	-0.16	3.73
11442	-11.23	0.09	4.66
11467	-11.14	-0.75	4.59
11493	-10.75	-0.67	3.82
11518	-9.99	-0.41	2.58
11544	-9.06	-0.34	1.27
11569	-8.61	0.10	1.30
11592	-8.39	0.02	1.79
11617	-8.62	-0.23	2.81
11641	-9.23	-0.49	3.37
11667	-9.42	-0.31	3.25
11692	-9.12	-0.38	2.93
11716	-9.07	-0.58	2.35
11742	-9.24	-0.86	2.15
11766	-9.03	-1.34	2.05
11791	-9.09	-1.57	2.26
11816	-9.33	-1.20	2.34
11841	-8.98	-1.40	2.29
11867	-9.10	-1.46	2.54
11891	-9.00	-1.29	2.26
11916	-9.14	-1.11	2.39
11941	-9.34	-0.82	2.32
11966	-9.48	-0.87	2.40
11991	-9.38	-0.75	2.59
12016	-9.06	-0.65	2.56
12041	-9.38	-0.46	2.62
12066	-9.21	-0.60	2.43
12091	-9.06	-0.55	2.38
12115	-9.37	-0.39	2.60
12141	-9.24	-0.40	2.68
12166	-9.04	-0.45	2.76
12190	-8.94	-0.50	2.94
12216	-8.96	-0.48	2.92
12240	-8.84	-0.66	3.03
12266	-8.40	-0.69	2.75
12291	-8.80	-0.75	3.02
12315	-8.93	-0.83	3.07
12341	-9.41	-0.89	2.89
12365	-9.04	-0.94	2.76
12390	-9.53	-0.83	3.17
12416	-9.19	-0.69	2.73
12440	-8.56	-0.91	2.82
12466	-8.96	-0.88	3.24
12490	-9.12	-0.65	3.25
12515	-7.98	-1.06	2.71
12540	-8.77	-1.11	3.10
12565	-9.38	-0.23	3.29
12590	-9.13	-0.94	3.14
12615	-9.17	-1.48	3.85
12640	-9.47	-0.96	3.74
12665	-9.17	-0.90	3.53
12690	-8.48	-1.44	3.72
12715	-9.13	-1.82	3.95
12740	-9.28	-1.54	3.96
12765	-9.47	-1.40	4.27
12789	-9.28	-1.76	3.91
12815	-8.86	-1.71	3.48
12839	-9.13	-1.65	3.76
12865	-9.25	-1.63	3.83
12890	-9.03	-1.64	3.86
12914	-9.57	-1.57	3.89
12940	-9.44	-1.48	3.71
12964	-9.21	-1.64	3.98
12989	-9.18	-1.60	3.76
13015	-8.80	-1.50	3.23
13039	-8.55	-1.38	3.62
13065	-8.80	-1.45	4.00
13089	-8.95	-1.76	3.40
13114	-9.07	-1.67	3.84
13139	-8.89	-1.51	4.00
13164	-8.91	-1.66	3.62
13189	-6.96	-2.03	3.09
13214	-8.69	-1.45	3.67
13239	-8.95	-1.81	3.39
13264	-8.69	-2.02	3.96
13289	-8.78	-1.70	4.00
13314	-8.75	-1.81	3.98
13339	-8.79	-1.95	4.40
13364	-8.60	-1.84	3.96
13388	-8.60	-1.66	3.84
13414	-8.63	-1.78	3.96
13438	-8.59	-1.85	3.93
13464	-8.79	-1.81	4.00
